time,generation biomass,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,total load forecast,total load actual,price day ahead,price actual
2017-10-14 03:00:00,367.0,5359.0,4845.0,307.0,356.0,542.0,5932.0,55.0,102.0,38.0,343.0,1692.0,21904.0,21610.0,55.72,60.53
2017-10-14 04:00:00,365.0,5214.0,4663.0,306.0,355.0,436.0,5930.0,55.0,101.0,38.0,342.0,1699.0,21650.0,21431.0,54.12,59.54
2017-10-14 05:00:00,364.0,5101.0,4608.0,299.0,354.0,375.0,5930.0,55.0,100.0,38.0,340.0,1755.0,21556.0,21400.0,53.42,58.9
2017-10-14 06:00:00,364.0,5785.0,4612.0,299.0,345.0,241.0,5928.0,55.0,100.0,38.0,343.0,1803.0,22256.0,21951.0,54.12,59.29
2017-10-14 07:00:00,361.0,6105.0,4634.0,301.0,348.0,426.0,5921.0,54.0,96.0,39.0,341.0,1889.0,23376.0,23000.0,61.84,66.89
2017-10-14 08:00:00,345.0,6371.0,4662.0,301.0,349.0,530.0,5920.0,55.0,99.0,84.0,343.0,1993.0,24081.0,23855.0,61.84,67.31
2017-10-14 09:00:00,354.0,6061.0,4709.0,301.0,370.0,1315.0,5923.0,55.0,100.0,637.0,340.0,2120.0,25970.0,25539.0,64.97,70.91
2017-10-14 10:00:00,366.0,6654.0,4822.0,300.0,394.0,1657.0,5925.0,55.0,102.0,1456.0,336.0,2012.0,27548.0,27093.0,65.26,70.87
2017-10-14 11:00:00,361.0,6566.0,4796.0,300.0,396.0,1515.0,5920.0,55.0,101.0,2310.0,324.0,2051.0,28052.0,27626.0,64.99,70.9
2017-10-14 12:00:00,363.0,6330.0,4777.0,301.0,398.0,1319.0,5921.0,56.0,102.0,2716.0,324.0,2300.0,28303.0,27917.0,63.76,69.37
2017-10-14 13:00:00,359.0,5987.0,4736.0,301.0,388.0,1307.0,5925.0,56.0,103.0,2988.0,319.0,2672.0,28534.0,28126.0,64.76,71.46
2017-10-14 14:00:00,361.0,6020.0,4745.0,290.0,383.0,768.0,5918.0,56.0,102.0,3013.0,312.0,3048.0,27929.0,27691.0,62.58,68.82
2017-10-14 15:00:00,360.0,5875.0,4671.0,286.0,380.0,832.0,5915.0,55.0,105.0,2902.0,321.0,3256.0,26832.0,26396.0,56.69,61.82
2017-10-14 16:00:00,359.0,5922.0,4698.0,286.0,377.0,509.0,5914.0,56.0,104.0,2496.0,325.0,3509.0,26170.0,25785.0,53.79,59.12
2017-10-14 17:00:00,360.0,6111.0,4731.0,281.0,373.0,639.0,5913.0,56.0,105.0,1698.0,327.0,3732.0,26033.0,25594.0,53.52,59.0
2017-10-14 18:00:00,359.0,6854.0,4746.0,285.0,380.0,687.0,5916.0,57.0,105.0,667.0,329.0,3820.0,26096.0,25603.0,57.67,62.88
2017-10-14 19:00:00,359.0,7246.0,4775.0,286.0,391.0,1029.0,5917.0,57.0,105.0,108.0,327.0,3986.0,26816.0,26476.0,63.16,68.98
2017-10-14 20:00:00,358.0,7351.0,4769.0,287.0,422.0,1809.0,5918.0,57.0,104.0,46.0,321.0,4419.0,28999.0,28422.0,67.16,73.36
2017-10-14 21:00:00,359.0,7199.0,4751.0,278.0,455.0,1851.0,5920.0,57.0,103.0,41.0,322.0,4526.0,28483.0,28253.0,66.16,72.34
2017-10-14 22:00:00,361.0,6379.0,4656.0,248.0,388.0,1158.0,5922.0,57.0,103.0,38.0,326.0,4381.0,26508.0,26382.0,58.07,64.44
2017-10-14 23:00:00,360.0,5842.0,4467.0,244.0,370.0,586.0,5926.0,57.0,103.0,39.0,327.0,4539.0,24766.0,24704.0,52.95,59.8
2017-10-15 00:00:00,362.0,5019.0,4087.0,237.0,354.0,403.0,5925.0,56.0,103.0,40.0,333.0,4759.0,23691.0,23360.0,60.43,66.12
2017-10-15 01:00:00,359.0,4694.0,3888.0,238.0,347.0,411.0,5923.0,56.0,94.0,38.0,333.0,4797.0,22409.0,22053.0,49.4,55.83
2017-10-15 02:00:00,350.0,4493.0,3765.0,238.0,347.0,394.0,5923.0,57.0,94.0,37.0,328.0,4841.0,21571.0,21017.0,48.72,55.48
2017-10-15 03:00:00,343.0,4289.0,3723.0,239.0,349.0,295.0,5913.0,56.0,93.0,37.0,331.0,4826.0,21023.0,20452.0,48.32,56.33
2017-10-15 04:00:00,346.0,4321.0,3555.0,240.0,344.0,357.0,5915.0,54.0,92.0,37.0,333.0,4925.0,20705.0,20138.0,47.65,55.2
2017-10-15 05:00:00,344.0,4480.0,3567.0,238.0,338.0,359.0,5917.0,53.0,91.0,36.0,331.0,4815.0,20612.0,20128.0,47.04,53.58
2017-10-15 06:00:00,345.0,4565.0,3720.0,239.0,335.0,298.0,5920.0,55.0,91.0,36.0,318.0,4869.0,20783.0,20341.0,47.14,54.12
2017-10-15 07:00:00,345.0,4547.0,3753.0,241.0,334.0,252.0,5920.0,56.0,90.0,37.0,319.0,5041.0,21545.0,20834.0,47.94,54.87
2017-10-15 08:00:00,347.0,4470.0,3651.0,240.0,336.0,284.0,5921.0,56.0,90.0,70.0,317.0,5278.0,21852.0,21163.0,48.05,55.38
2017-10-15 09:00:00,361.0,4499.0,3697.0,241.0,341.0,490.0,5921.0,56.0,91.0,575.0,327.0,5400.0,23074.0,22401.0,49.22,56.96
2017-10-15 10:00:00,366.0,4504.0,3905.0,241.0,355.0,697.0,5919.0,56.0,93.0,1483.0,326.0,5251.0,24389.0,23855.0,57.12,63.66
2017-10-15 11:00:00,361.0,4504.0,3995.0,240.0,358.0,560.0,5915.0,56.0,90.0,2567.0,320.0,5215.0,25289.0,24636.0,57.07,64.13
2017-10-15 12:00:00,359.0,4174.0,3789.0,238.0,357.0,476.0,5911.0,56.0,90.0,3516.0,315.0,5493.0,25703.0,24876.0,52.4,60.82
2017-10-15 13:00:00,358.0,4242.0,3597.0,235.0,355.0,425.0,5909.0,56.0,91.0,4016.0,312.0,5804.0,26234.0,25486.0,51.81,60.18
2017-10-15 14:00:00,353.0,4179.0,3363.0,235.0,348.0,386.0,5908.0,56.0,90.0,4124.0,309.0,6000.0,26093.0,25422.0,49.0,58.26
2017-10-15 15:00:00,347.0,3945.0,3039.0,229.0,334.0,392.0,5912.0,55.0,93.0,4052.0,316.0,6056.0,25086.0,24263.0,46.65,56.06
2017-10-15 16:00:00,346.0,4206.0,3042.0,217.0,335.0,545.0,5910.0,53.0,92.0,3785.0,315.0,5644.0,24427.0,23607.0,45.04,54.44
2017-10-15 17:00:00,343.0,4242.0,3121.0,216.0,341.0,469.0,5908.0,51.0,91.0,3201.0,314.0,6807.0,24231.0,23515.0,43.74,52.19
2017-10-15 18:00:00,344.0,4227.0,3109.0,229.0,348.0,401.0,5908.0,51.0,90.0,2012.0,306.0,7335.0,24480.0,23851.0,45.05,53.78
2017-10-15 19:00:00,351.0,4577.0,3661.0,202.0,350.0,916.0,5908.0,52.0,87.0,666.0,318.0,7526.0,25570.0,25254.0,50.0,57.74
2017-10-15 20:00:00,355.0,4484.0,4004.0,200.0,355.0,992.0,5909.0,55.0,87.0,301.0,320.0,8359.0,28291.0,27858.0,60.53,67.04
2017-10-15 21:00:00,360.0,4194.0,4022.0,206.0,363.0,977.0,5907.0,55.0,88.0,284.0,319.0,9033.0,28417.0,27825.0,61.84,69.15
2017-10-15 22:00:00,359.0,4039.0,3572.0,213.0,338.0,758.0,5907.0,52.0,87.0,282.0,317.0,9283.0,26921.0,26472.0,50.55,59.46
2017-10-15 23:00:00,363.0,4035.0,3252.0,217.0,330.0,600.0,5909.0,52.0,86.0,261.0,318.0,9319.0,25159.0,24810.0,47.23,55.89
2017-10-16 00:00:00,347.0,4020.0,2801.0,214.0,331.0,391.0,5909.0,51.0,86.0,192.0,316.0,9551.0,23279.0,23276.0,38.09,47.59
2017-10-16 01:00:00,327.0,4024.0,2655.0,215.0,325.0,374.0,5910.0,51.0,86.0,164.0,312.0,9549.0,22053.0,22179.0,30.0,39.33
2017-10-16 02:00:00,330.0,3874.0,2650.0,215.0,312.0,337.0,5911.0,48.0,87.0,155.0,311.0,9281.0,21389.0,21557.0,24.47,33.83
2017-10-16 03:00:00,327.0,3699.0,2632.0,215.0,306.0,354.0,5911.0,51.0,88.0,154.0,302.0,8878.0,21067.0,21185.0,24.88,34.02
2017-10-16 04:00:00,329.0,3782.0,2843.0,216.0,305.0,437.0,5913.0,50.0,87.0,155.0,303.0,8587.0,21128.0,21205.0,23.85,33.06
2017-10-16 05:00:00,331.0,3847.0,3114.0,217.0,304.0,445.0,5917.0,51.0,88.0,155.0,312.0,8335.0,21780.0,21886.0,29.5,38.77
2017-10-16 06:00:00,340.0,4469.0,3765.0,216.0,329.0,526.0,5918.0,51.0,88.0,154.0,311.0,7533.0,24281.0,24496.0,42.0,49.32
2017-10-16 07:00:00,356.0,6381.0,4620.0,235.0,349.0,1219.0,5916.0,51.0,85.0,156.0,308.0,6552.0,28126.0,28238.0,55.73,61.11
2017-10-16 08:00:00,366.0,8082.0,4922.0,266.0,365.0,1798.0,5918.0,54.0,94.0,198.0,307.0,5940.0,29912.0,30147.0,64.05,70.48
2017-10-16 09:00:00,367.0,8284.0,5099.0,285.0,391.0,1735.0,5918.0,55.0,92.0,796.0,314.0,5313.0,30637.0,30741.0,64.96,71.55
2017-10-16 10:00:00,365.0,8403.0,5170.0,296.0,400.0,1701.0,5917.0,57.0,92.0,1770.0,316.0,4739.0,31117.0,31338.0,64.05,69.66
2017-10-16 11:00:00,361.0,8329.0,5105.0,290.0,397.0,1574.0,5915.0,54.0,94.0,3121.0,316.0,4352.0,31638.0,31843.0,63.88,70.39
2017-10-16 12:00:00,358.0,8172.0,5244.0,293.0,403.0,1408.0,5915.0,56.0,91.0,3846.0,319.0,4165.0,32151.0,32445.0,64.05,70.78
2017-10-16 13:00:00,362.0,8331.0,5234.0,277.0,395.0,885.0,5913.0,54.0,93.0,3977.0,320.0,3951.0,32229.0,32409.0,64.4,71.38
2017-10-16 14:00:00,364.0,8231.0,5284.0,278.0,383.0,652.0,5911.0,56.0,92.0,3892.0,314.0,3817.0,31267.0,31495.0,64.05,71.02
2017-10-16 15:00:00,350.0,8070.0,5293.0,294.0,377.0,581.0,5909.0,55.0,94.0,3658.0,313.0,3822.0,30565.0,30856.0,63.5,70.01
2017-10-16 16:00:00,350.0,8488.0,5393.0,300.0,390.0,574.0,5905.0,52.0,96.0,3272.0,313.0,3880.0,30582.0,30794.0,62.65,68.58
2017-10-16 17:00:00,350.0,9042.0,5558.0,302.0,408.0,822.0,5900.0,53.0,97.0,2532.0,300.0,3910.0,30577.0,30817.0,63.55,69.33
2017-10-16 18:00:00,353.0,9879.5,5676.0,305.0,422.0,1026.0,5900.0,54.0,98.0,1335.0,296.0,4062.0,30374.0,30430.0,64.05,70.34
2017-10-16 19:00:00,360.0,9879.5,5711.0,307.0,438.0,1831.0,5902.0,54.0,98.0,351.0,301.0,4398.0,31000.0,31467.0,67.0,73.36
2017-10-16 20:00:00,361.0,9879.5,5718.0,311.0,496.0,1529.0,5905.0,54.0,97.0,172.0,307.0,5024.0,32994.0,33182.0,68.71,75.7
2017-10-16 21:00:00,361.0,9835.0,5562.0,316.0,476.0,1141.0,5911.0,53.0,99.0,137.0,303.0,5270.0,31919.0,31914.0,68.12,75.56
2017-10-16 22:00:00,359.0,7550.0,5325.0,324.0,423.0,779.0,5911.0,52.0,97.0,124.0,307.0,5354.0,28772.0,28883.0,64.43,71.69
2017-10-16 23:00:00,356.0,6379.0,5001.0,322.0,400.0,442.0,5913.0,53.0,94.0,112.0,309.0,5593.0,26282.0,26449.0,60.16,67.51
2017-10-17 00:00:00,356.0,5531.0,4724.0,310.0,383.0,443.0,5915.0,55.0,85.0,99.0,310.0,5522.0,25039.0,25178.0,48.8,56.58
2017-10-17 01:00:00,351.0,5222.0,4375.0,303.0,363.0,468.0,5916.0,55.0,85.0,84.0,309.0,5508.0,23834.0,23963.0,46.76,54.73
2017-10-17 02:00:00,352.0,4877.0,4250.0,303.0,340.0,266.0,5916.0,55.0,85.0,84.0,296.0,5531.0,23149.0,23267.0,46.73,52.61
2017-10-17 03:00:00,357.0,4739.0,4367.0,303.0,326.0,245.0,5917.0,56.0,85.0,82.0,298.0,5640.0,22849.0,22966.0,45.82,51.41
2017-10-17 04:00:00,334.0,4668.0,4223.0,289.0,322.0,268.0,5919.0,56.0,85.0,83.0,303.0,5700.0,22760.0,22815.0,45.49,50.85
2017-10-17 05:00:00,307.0,4825.0,4414.0,297.0,319.0,258.0,5922.0,55.0,86.0,82.0,299.0,5763.0,23209.0,23197.0,45.77,51.78
2017-10-17 06:00:00,298.0,5745.0,5131.0,297.0,319.0,376.0,5923.0,54.0,87.0,81.0,299.0,5772.0,25379.0,25354.0,53.47,59.42
2017-10-17 07:00:00,293.0,7688.0,5651.0,301.0,353.0,1208.0,5923.0,55.0,87.0,82.0,301.0,5920.0,28965.0,28913.0,65.04,69.65
2017-10-17 08:00:00,304.0,9065.0,5664.0,296.0,380.0,1444.0,5923.0,61.0,97.0,119.0,302.0,6078.0,30626.0,30697.0,67.48,73.65
2017-10-17 09:00:00,310.0,9552.0,5715.0,297.0,404.0,2595.0,5922.0,60.0,95.0,489.0,303.0,5773.0,31072.0,31254.0,66.0,71.77
2017-10-17 10:00:00,310.0,9665.0,5734.0,301.0,407.0,2773.0,5920.0,60.0,95.0,987.0,306.0,5374.0,31415.0,31609.0,65.04,71.42
2017-10-17 11:00:00,309.0,9702.0,5692.0,303.0,406.0,2645.0,5914.0,62.0,98.0,1381.0,307.0,5640.0,31728.0,32052.0,65.04,71.98
2017-10-17 12:00:00,320.0,9595.0,5694.0,304.0,409.0,2228.0,5911.0,63.0,98.0,1622.0,304.0,6150.0,32168.0,32480.0,63.98,70.69
2017-10-17 13:00:00,321.0,9028.0,5675.0,306.0,426.0,1505.0,5908.0,63.0,102.0,1671.0,307.0,6568.0,32163.0,32359.0,64.05,71.19
2017-10-17 14:00:00,317.0,8540.0,5636.0,310.0,417.0,1157.0,5906.0,65.0,104.0,1602.0,310.0,7052.0,31053.0,31200.0,63.22,70.71
2017-10-17 15:00:00,343.0,8113.0,5573.0,311.0,404.0,575.0,5900.0,66.0,104.0,1399.0,310.0,7447.0,30384.0,30461.0,58.6,65.57
2017-10-17 16:00:00,347.0,8480.0,5625.0,310.0,399.0,559.0,5896.0,61.0,104.0,1113.0,299.0,7482.0,30308.0,30398.0,59.0,65.37
2017-10-17 17:00:00,355.0,8719.0,5683.0,308.0,407.0,811.0,5893.0,59.0,104.0,787.0,301.0,7249.0,30305.0,30469.0,62.0,68.09
2017-10-17 18:00:00,360.0,9311.0,5700.0,312.0,402.0,1370.0,5892.0,54.0,107.0,461.0,302.0,6655.0,29982.0,30339.0,65.04,71.08
2017-10-17 19:00:00,362.0,9822.0,5747.0,316.0,416.0,2858.0,5893.0,55.0,107.0,184.0,304.0,6108.0,30664.0,31622.0,65.66,71.84
2017-10-17 20:00:00,362.0,9741.0,5737.0,315.0,442.0,3219.0,5895.0,56.0,105.0,91.0,307.0,6230.0,32711.0,33356.0,68.71,75.09
2017-10-17 21:00:00,370.0,9240.0,5559.0,315.0,421.0,1880.0,5898.0,55.0,107.0,84.0,310.0,6392.0,31646.0,32046.0,64.05,71.0
2017-10-17 22:00:00,365.0,7598.0,5323.0,314.0,385.0,1188.0,5896.0,54.0,107.0,85.0,315.0,6199.0,28622.0,28973.0,55.13,62.59
2017-10-17 23:00:00,358.0,6015.0,4819.0,316.0,362.0,383.0,5895.0,55.0,107.0,84.0,319.0,6228.0,26190.0,26536.0,51.07,58.58
2017-10-18 00:00:00,353.0,4966.0,4503.0,310.0,342.0,369.0,5897.0,53.0,97.0,83.0,314.0,6073.0,24973.0,25146.0,46.31,52.77
2017-10-18 01:00:00,359.0,4891.0,4263.0,304.0,331.0,367.0,5922.0,53.0,94.0,83.0,313.0,6198.0,23793.0,23980.0,45.05,52.24
2017-10-18 02:00:00,361.0,4837.0,4309.0,298.0,325.0,298.0,5892.0,53.0,87.0,83.0,313.0,5905.0,23060.0,23178.0,45.49,51.51
2017-10-18 03:00:00,335.0,4934.0,4344.0,304.0,321.0,267.0,5889.0,53.0,88.0,81.0,314.0,5566.0,22772.0,22907.0,45.36,50.89
2017-10-18 04:00:00,304.0,5082.0,4523.0,295.0,305.0,318.0,5893.0,55.0,91.0,82.0,314.0,5463.0,22699.0,22925.0,45.33,50.42
2017-10-18 05:00:00,299.0,5050.0,4834.0,304.0,304.0,265.0,5893.0,55.0,91.0,82.0,316.0,5474.0,23141.0,23366.0,45.56,50.51
2017-10-18 06:00:00,315.0,6264.0,5372.0,305.0,307.0,590.0,5889.0,55.0,94.0,83.0,311.0,5295.0,25286.0,25423.0,49.87,56.01
2017-10-18 07:00:00,316.0,8808.0,5683.0,312.0,339.0,1968.0,5886.0,56.0,93.0,82.0,306.0,5401.0,28927.0,28964.0,61.15,66.28
2017-10-18 08:00:00,317.0,9879.5,5746.0,316.0,371.0,2537.0,5886.0,59.0,101.0,103.0,295.0,5178.0,30731.0,30933.0,64.32,70.39
2017-10-18 09:00:00,317.0,9879.5,5748.0,319.0,400.0,2634.0,5872.0,61.0,103.0,191.0,298.0,5492.0,31108.0,31567.0,65.54,71.36
2017-10-18 10:00:00,338.0,9879.5,5756.0,318.0,416.0,2653.0,5852.0,65.0,105.0,438.0,295.0,5889.0,31448.0,32094.0,65.04,71.65
2017-10-18 11:00:00,350.0,9879.5,5766.0,318.0,399.0,2221.0,5851.0,68.0,107.0,679.0,311.0,6105.0,31813.0,32441.0,63.43,70.54
2017-10-18 12:00:00,354.0,9861.0,5754.0,319.0,395.0,1342.0,5852.0,67.0,109.0,884.0,309.0,6391.0,32221.0,32826.0,61.84,69.05
2017-10-18 13:00:00,345.0,9186.0,5703.0,321.0,402.0,1101.0,5875.0,66.0,108.0,1061.0,307.0,6186.0,32149.0,32692.0,61.97,68.7
2017-10-18 14:00:00,344.0,8985.0,5656.0,323.0,405.0,806.0,5885.0,65.0,110.0,1098.0,316.0,5759.0,31014.0,31326.0,61.99,69.11
2017-10-18 15:00:00,351.0,9440.0,5655.0,317.0,386.0,719.0,5886.0,67.0,107.0,1031.0,317.0,4948.0,30193.0,30638.0,60.43,66.79
2017-10-18 16:00:00,343.0,9879.5,5730.0,316.0,376.0,1295.0,5844.0,60.0,108.0,937.0,316.0,4352.0,30063.0,30388.0,62.65,68.27
2017-10-18 17:00:00,345.0,9879.5,5762.0,318.0,382.0,1644.0,5877.0,66.0,107.0,805.0,312.0,3900.0,30082.0,30360.0,65.66,72.68
2017-10-18 18:00:00,350.0,9879.5,5756.0,318.0,411.0,1485.0,5881.0,65.0,106.0,469.0,311.0,3665.0,29946.0,30157.0,67.66,74.52
2017-10-18 19:00:00,348.0,9879.5,5608.0,321.0,433.0,1885.0,5880.0,63.0,106.0,81.0,314.0,3679.0,31085.0,31226.0,68.75,75.97
2017-10-18 20:00:00,329.0,9879.5,5467.0,322.0,454.0,2776.0,5883.0,56.0,106.0,48.0,311.0,3766.0,33246.0,32777.0,67.03,74.41
2017-10-18 21:00:00,321.0,9879.5,5262.0,313.0,469.0,2572.0,5890.0,56.0,106.0,41.0,307.0,3657.0,31918.0,31771.0,65.66,73.43
2017-10-18 22:00:00,308.0,9585.0,5116.0,313.0,450.0,1307.0,5890.0,55.0,107.0,41.0,315.0,3494.0,28756.0,28681.0,61.84,68.89
2017-10-18 23:00:00,300.0,8490.0,4969.0,312.0,426.0,780.0,5890.0,55.0,108.0,39.0,320.0,3225.0,26388.0,26331.0,58.88,65.68
2017-10-19 00:00:00,325.0,6476.0,4900.0,300.0,419.0,1598.0,5889.0,56.0,106.0,40.0,316.0,2827.0,24995.0,24797.0,62.58,67.41
2017-10-19 01:00:00,346.0,5820.0,4970.0,302.0,419.0,894.0,5889.0,56.0,107.0,41.0,309.0,2905.0,23742.0,23387.0,62.28,67.02
2017-10-19 02:00:00,343.0,5570.0,4942.0,302.0,411.0,448.0,5889.0,56.0,106.0,40.0,310.0,3031.0,23009.0,22716.0,60.19,64.78
2017-10-19 03:00:00,329.0,5383.0,4859.0,300.0,408.0,395.0,5889.0,55.0,106.0,39.0,319.0,3276.0,22695.0,22398.0,57.88,62.09
2017-10-19 04:00:00,327.0,5294.0,4721.0,298.0,410.0,320.0,5890.0,55.0,106.0,39.0,318.0,3540.0,22655.0,22076.0,56.0,60.83
2017-10-19 05:00:00,321.0,5797.0,4773.0,300.0,412.0,455.0,5893.0,56.0,106.0,38.0,316.0,3478.0,23110.0,22576.0,56.0,61.02
2017-10-19 06:00:00,322.0,7656.0,4986.0,300.0,415.0,654.0,5894.0,56.0,105.0,40.0,316.0,3388.0,25224.0,24652.0,61.84,66.69
2017-10-19 07:00:00,329.0,9879.5,5190.0,307.0,434.0,1868.0,5892.0,56.0,105.0,41.0,314.0,3499.0,28861.0,28310.0,67.66,73.26
2017-10-19 08:00:00,334.0,9879.5,5228.0,307.0,465.0,2159.0,5890.0,57.0,105.0,59.0,317.0,3578.0,30798.0,30350.0,68.54,74.98
2017-10-19 09:00:00,333.0,9879.5,5174.0,303.0,492.0,2313.0,5890.0,64.0,102.0,466.0,310.0,3556.0,31148.0,30871.0,68.12,74.29
2017-10-19 10:00:00,328.0,9879.5,5194.0,309.0,514.0,1657.0,5893.0,67.0,106.0,1236.0,310.0,3413.0,31548.0,31151.0,67.01,73.79
2017-10-19 11:00:00,317.0,9879.5,5254.0,314.0,499.0,1242.0,5898.0,65.0,107.0,1939.0,300.0,3595.0,31854.0,31570.0,67.66,74.95
2017-10-19 12:00:00,318.0,9879.5,5236.0,315.0,495.0,890.0,5900.0,64.0,108.0,2508.0,294.0,3934.0,32181.0,31850.0,62.58,70.18
2017-10-19 13:00:00,320.0,9879.5,5170.0,316.0,489.0,630.0,5896.0,60.0,109.0,2656.0,293.0,4768.0,32089.0,31685.0,61.04,69.02
2017-10-19 14:00:00,314.0,9529.0,4972.0,316.0,477.0,636.0,5894.0,59.0,107.0,2551.0,294.0,5961.0,30884.0,30528.0,59.92,67.44
2017-10-19 15:00:00,314.0,9352.0,4746.0,320.0,464.0,452.0,5896.0,59.0,108.0,2356.0,300.0,7023.0,30139.0,29905.0,56.45,62.89
2017-10-19 16:00:00,314.0,8794.0,4518.0,321.0,451.0,468.0,5901.0,59.0,108.0,2156.0,299.0,8070.0,29974.0,29632.0,54.03,60.28
2017-10-19 17:00:00,307.0,9560.0,4647.0,317.0,439.0,521.0,5902.0,59.0,107.0,1787.0,298.0,8674.0,30048.0,29787.0,58.01,63.91
2017-10-19 18:00:00,317.0,9879.5,4769.0,319.0,448.0,815.0,5903.0,60.0,108.0,998.0,298.0,8457.0,30007.0,29732.0,61.84,69.08
2017-10-19 19:00:00,321.0,9879.5,4853.0,319.0,445.0,1508.0,5905.0,60.0,108.0,256.0,301.0,7895.0,31013.0,30957.0,62.58,69.63
2017-10-19 20:00:00,316.0,9879.5,5091.0,316.0,439.0,1615.0,5901.0,60.0,107.0,59.0,302.0,7761.0,32920.0,32728.0,68.12,74.72
2017-10-19 21:00:00,319.0,9879.5,4955.0,319.0,437.0,1615.0,5902.0,59.0,108.0,44.0,305.0,7847.0,31611.0,31680.0,62.65,70.42
2017-10-19 22:00:00,318.0,7836.0,4678.0,318.0,434.0,743.0,5900.0,55.0,108.0,41.0,307.0,7713.0,28676.0,28579.0,58.0,64.97
2017-10-19 23:00:00,313.0,6026.0,4156.0,316.0,423.0,450.0,5904.0,54.0,98.0,41.0,301.0,7622.0,26331.0,26376.0,51.87,59.0
2017-10-20 00:00:00,311.0,5077.0,3861.0,302.0,406.0,547.0,5904.0,54.0,95.0,43.0,299.0,7380.0,24885.0,24889.0,48.65,54.96
2017-10-20 01:00:00,307.0,4675.0,3531.0,296.0,396.0,484.0,5905.0,55.0,95.0,44.0,301.0,7085.0,23608.0,23662.0,46.85,52.8
2017-10-20 02:00:00,313.0,4632.0,3449.0,296.0,395.0,396.0,5903.0,54.0,95.0,43.0,301.0,6531.0,22785.0,22873.0,46.74,51.65
2017-10-20 03:00:00,319.0,4370.0,3485.0,290.0,393.0,335.0,5903.0,54.0,96.0,42.0,294.0,6279.0,22431.0,22658.0,46.69,51.25
2017-10-20 04:00:00,301.0,4660.0,3764.0,296.0,438.0,411.0,5903.0,55.0,95.0,40.0,280.0,5817.0,22317.0,22658.0,46.69,51.44
2017-10-20 05:00:00,294.0,4775.0,3870.0,301.0,421.0,408.0,5905.0,55.0,95.0,39.0,280.0,5649.0,22765.0,23062.0,46.7,51.56
2017-10-20 06:00:00,298.0,5793.0,4239.0,297.0,371.0,633.0,5904.0,55.0,93.0,40.0,270.0,5456.0,24859.0,25065.0,48.65,53.37
2017-10-20 07:00:00,305.0,7372.0,4733.0,291.0,399.0,1145.0,5906.0,59.0,93.0,39.0,274.0,5613.0,28436.0,28707.0,61.15,66.04
2017-10-20 08:00:00,304.0,8764.0,4810.0,304.0,424.0,1449.0,5915.0,64.0,102.0,71.0,281.0,5580.0,30220.0,30583.0,62.69,69.21
2017-10-20 09:00:00,308.0,8992.0,4813.0,316.0,441.0,1638.0,5908.0,70.0,97.0,513.0,300.0,5307.0,30747.0,30869.0,64.05,70.02
2017-10-20 10:00:00,325.0,8870.0,4824.0,316.0,449.0,1959.0,5908.0,67.0,100.0,1307.0,297.0,5040.0,31216.0,31341.0,63.94,69.71
2017-10-20 11:00:00,330.0,8628.0,4686.0,315.0,462.0,2082.0,5911.0,66.0,101.0,2036.0,281.0,4869.0,31466.0,31654.0,62.1,68.63
2017-10-20 12:00:00,336.0,8709.0,4431.0,313.0,488.0,1755.0,5910.0,62.0,101.0,2345.0,283.0,4970.0,31753.0,31884.0,60.39,67.23
2017-10-20 13:00:00,339.0,8714.0,4344.0,308.0,493.0,1067.0,5907.0,66.0,101.0,2664.0,282.0,5337.0,31644.0,31940.0,59.0,65.46
2017-10-20 14:00:00,337.0,7294.0,4351.0,311.0,483.0,801.0,5901.0,62.0,104.0,2743.0,275.0,5497.0,30476.0,30594.0,56.98,64.08
2017-10-20 15:00:00,340.0,7303.0,4401.0,302.0,492.0,546.0,5902.0,59.0,105.0,2808.0,269.0,5716.0,29558.0,29992.0,54.19,60.69
2017-10-20 16:00:00,340.0,6902.0,4378.0,302.0,471.0,504.0,5901.0,58.0,106.0,2673.0,275.0,5982.0,29225.0,29659.0,53.26,59.77
2017-10-20 17:00:00,346.0,6937.0,4351.0,307.0,456.0,514.0,5899.0,57.0,106.0,2318.0,282.0,5965.0,29116.0,29508.0,53.7,59.94
2017-10-20 18:00:00,349.0,7849.0,4386.0,310.0,467.0,912.0,5897.0,56.0,104.0,1290.0,287.0,5784.0,29016.0,29211.0,60.53,66.73
2017-10-20 19:00:00,350.0,8717.0,4413.0,321.0,488.0,2395.0,5894.0,57.0,105.0,387.0,285.0,5863.0,30032.0,30584.0,64.69,71.31
2017-10-20 20:00:00,351.0,8788.0,4410.0,319.0,496.0,2239.0,5901.0,57.0,106.0,175.0,293.0,6145.0,31679.0,32061.0,64.5,71.69
2017-10-20 21:00:00,352.0,6919.0,4405.0,322.0,473.0,1450.0,5901.0,55.0,104.0,150.0,297.0,6584.0,30640.0,31122.0,59.33,65.95
2017-10-20 22:00:00,339.0,6478.0,4206.0,322.0,436.0,694.0,5899.0,53.0,95.0,105.0,295.0,6956.0,28024.0,28543.0,53.69,60.55
2017-10-20 23:00:00,341.0,5326.0,3823.0,320.0,408.0,542.0,5899.0,54.0,94.0,72.0,292.0,7191.0,26032.0,26474.0,46.86,53.95
